id;keywords;title;imdb_id;keywords_len
28313;[{'id': 456, 'name': 'mother'}, {'id': 516, 'name': 'child abuse'}, {'id': 641, 'name': 'single parent'}, {'id': 818, 'name': 'based on novel'}, {'id': 919, 'name': 'smoking'}, {'id': 1009, 'name': 'baby'}, {'id': 1751, 'name': 'social work'}, {'id': 1803, 'name': 'drug addiction'}, {'id': 2393, 'name': 'adoption'}, {'id': 2434, 'name': 'liberation'}, {'id': 2438, 'name': 'social worker'}, {'id': 2488, 'name': 'self-abandonment'}, {'id': 3012, 'name': 'court case'}, {'id': 4056, 'name': 'custody battle'}, {'id': 5153, 'name': 'son'}, {'id': 6230, 'name': 'looking for  birth parents'}, {'id': 7638, 'name': 'surrogate mother'}, {'id': 7856, 'name': 'racist'}, {'id': 10131, 'name': 'interracial relationship'}, {'id': 34094, 'name': 'extramarital affair'}];Losing Isaiah;tt0113691;20
527;[{'id': 30, 'name': 'individual'}, {'id': 100, 'name': 'slum'}, {'id': 236, 'name': 'suicide'}, {'id': 331, 'name': 'tattoo'}, {'id': 567, 'name': 'alcohol'}, {'id': 570, 'name': 'rape'}, {'id': 941, 'name': 'tradition'}, {'id': 1452, 'name': 'loss of child'}, {'id': 1551, 'name': 'indigenous'}, {'id': 2300, 'name': 'despair'}, {'id': 2320, 'name': 'violent husband'}, {'id': 2394, 'name': 'ghetto'}, {'id': 2658, 'name': 'new zealand'}, {'id': 2659, 'name': 'maori'}, {'id': 2660, 'name': 'strong woman'}, {'id': 2663, 'name': 'lack of prospects'}, {'id': 2667, 'name': 'maori tradition'}, {'id': 3739, 'name': 'funeral'}, {'id': 6267, 'name': 'approved school '}, {'id': 9986, 'name': 'crush'}, {'id': 10183, 'name': 'independent film'}, {'id': 10508, 'name': 'teacher'}, {'id': 10766, 'name': 'youth gang'}, {'id': 11925, 'name': 'domestic violence'}, {'id': 14819, 'name': 'violence'}, {'id': 15158, 'name': 'rebellious youth'}, {'id': 15237, 'name': 'alcohol abuse'}, {'id': 33841, 'name': 'incest'}, {'id': 156052, 'name': 'unemployment'}];Once Were Warriors;tt0110729;29
101;[{'id': 242, 'name': 'new york'}, {'id': 417, 'name': 'corruption'}, {'id': 782, 'name': 'assassin'}, {'id': 796, 'name': 'police brutality'}, {'id': 1465, 'name': 'loss of family'}, {'id': 1470, 'name': 's.w.a.t.'}, {'id': 2356, 'name': 'immigrant'}, {'id': 2708, 'name': 'hitman'}, {'id': 4613, 'name': 'training'}, {'id': 9748, 'name': 'revenge'}, {'id': 9826, 'name': 'murder'}, {'id': 9957, 'name': 'loneliness'}, {'id': 10226, 'name': 'neighbor'}, {'id': 10703, 'name': 'tragic love'}, {'id': 34117, 'name': 'cult film'}, {'id': 207268, 'name': 'neo-noir'}, {'id': 233083, 'name': 'complex relationship'}, {'id': 233084, 'name': 'complex characters'}];Leon: The Professional;tt0110413;18
680;[{'id': 396, 'name': 'transporter'}, {'id': 1411, 'name': 'brothel'}, {'id': 2231, 'name': 'drug dealer'}, {'id': 2792, 'name': 'boxer'}, {'id': 4076, 'name': 'massage'}, {'id': 8627, 'name': 'stolen money'}, {'id': 9730, 'name': 'crime boss'}, {'id': 10104, 'name': 'dance contest'}, {'id': 11242, 'name': 'junkyard'}, {'id': 11423, 'name': 'kamikaze'}, {'id': 11434, 'name': 'ambiguous ending'}, {'id': 11435, 'name': 'briefcase'}, {'id': 11436, 'name': 'redemption'}, {'id': 11442, 'name': 'heirloom'}, {'id': 11446, 'name': 'pulp fiction'}, {'id': 11447, 'name': 'reference to al green'}, {'id': 14604, 'name': 'theft'}, {'id': 14707, 'name': 'brutality'}];Pulp Fiction;tt0110912;18
9331;[{'id': 441, 'name': 'assassination'}, {'id': 470, 'name': 'spy'}, {'id': 502, 'name': 'ambush'}, {'id': 591, 'name': 'cia'}, {'id': 720, 'name': 'helicopter'}, {'id': 818, 'name': 'based on novel'}, {'id': 840, 'name': 'usa president'}, {'id': 1589, 'name': 'sniper'}, {'id': 1812, 'name': 'fbi'}, {'id': 2148, 'name': 'colombia'}, {'id': 2149, 'name': 'drug traffic'}, {'id': 2532, 'name': 'bomber'}, {'id': 3045, 'name': 'mission of murder'}, {'id': 3070, 'name': 'mercenary'}, {'id': 3074, 'name': 'insurgence'}, {'id': 3547, 'name': 'coast guard'}, {'id': 5265, 'name': 'spying'}, {'id': 6091, 'name': 'war'}, {'id': 7336, 'name': 'car bomb'}, {'id': 10175, 'name': 'drug cartel'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 10950, 'name': 'shootout'}, {'id': 11106, 'name': 'infantry'}, {'id': 14819, 'name': 'violence'}, {'id': 155723, 'name': 'jack ryan'}, {'id': 226620, 'name': 'political cover-up'}];Clear and Present Danger;tt0109444;26
13;[{'id': 422, 'name': 'vietnam veteran'}, {'id': 458, 'name': 'hippie'}, {'id': 791, 'name': 'mentally disabled'}, {'id': 795, 'name': 'running'}, {'id': 818, 'name': 'based on novel'}, {'id': 2956, 'name': 'vietnam'}, {'id': 2957, 'name': 'vietnam war'}, {'id': 6054, 'name': 'friendship'}, {'id': 9673, 'name': 'love'}, {'id': 10235, 'name': 'family relationships'}, {'id': 10624, 'name': 'bully'}, {'id': 157499, 'name': 'mother son relationship'}, {'id': 162365, 'name': 'military'}, {'id': 162934, 'name': 'hugging'}, {'id': 166980, 'name': 'shrimping'}, {'id': 180204, 'name': 'wounded soldier'}, {'id': 187844, 'name': 'flashback'}, {'id': 208143, 'name': 'park bench'}, {'id': 215492, 'name': 'amputee'}];Forrest Gump;tt0109830;19
712;"[{'id': 213, 'name': 'upper class'}, {'id': 699, 'name': 'love at first sight'}, {'id': 1334, 'name': 'wedding vows'}, {'id': 1459, 'name': 'marriage proposal'}, {'id': 1873, 'name': 'yuppie'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 3568, 'name': 'lone wolf'}, {'id': 3577, 'name': 'snob'}, {'id': 3581, 'name': 'witness'}, {'id': 3582, 'name': 'bride'}, {'id': 3583, 'name': 'bridegroom'}, {'id': 3584, 'name': 'bridesmaid'}, {'id': 3739, 'name': 'funeral'}, {'id': 5347, 'name': 'clumsy fellow'}, {'id': 6054, 'name': 'friendship'}, {'id': 13027, 'name': 'wedding'}, {'id': 236055, 'name': 'gay couple'}]";Four Weddings and a Funeral;tt0109831;17
11596;[{'id': 657, 'name': 'fire'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 3030, 'name': 'nightmare'}, {'id': 3521, 'name': 'earthquake'}, {'id': 4142, 'name': 'insomnia'}, {'id': 6152, 'name': 'supernatural'}, {'id': 6562, 'name': 'celebrity'}, {'id': 6732, 'name': 'mascot'}, {'id': 9820, 'name': 'alternate dimension'}, {'id': 10232, 'name': 'fame'}, {'id': 11612, 'name': 'hospital'}, {'id': 12396, 'name': 'hollywood'}, {'id': 47020, 'name': 'storytelling'}, {'id': 156282, 'name': 'alternate reality'}, {'id': 160612, 'name': 'self-referential'}, {'id': 161184, 'name': 'reboot'}, {'id': 166329, 'name': 'film industry'}, {'id': 170383, 'name': 'disfigurement'}, {'id': 179878, 'name': 'sleepwalking'}, {'id': 212435, 'name': 'meta film'}, {'id': 225209, 'name': 'dreams'}, {'id': 232999, 'name': 'cameos'}];New Nightmare;tt0111686;22
36955;[{'id': 470, 'name': 'spy'}, {'id': 949, 'name': 'terrorist'}, {'id': 1196, 'name': 'florida'}, {'id': 1419, 'name': 'gun'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 2284, 'name': 'horseback riding'}, {'id': 3546, 'name': 'florida keys'}, {'id': 4289, 'name': 'secret agent'}, {'id': 161520, 'name': 'terrorist plot'}, {'id': 167444, 'name': 'top secret'}, {'id': 167451, 'name': 'woman with glasses'}, {'id': 167461, 'name': 'truth serum'}, {'id': 167466, 'name': 'mushroom cloud'}, {'id': 167467, 'name': 'jackhammer'}, {'id': 206958, 'name': 'special agent'}, {'id': 217421, 'name': 'key west'}];True Lies;tt0111503;16
2654;[{'id': 1415, 'name': 'small town'}, {'id': 2340, 'name': 'paranoia'}, {'id': 6018, 'name': 'new hampshire'}, {'id': 6255, 'name': 'insanity'}, {'id': 9937, 'name': 'suspense'}, {'id': 10308, 'name': 'h.p. lovecraft'}, {'id': 10738, 'name': 'diner'}, {'id': 10818, 'name': 'author'}, {'id': 10941, 'name': 'disappearance'}, {'id': 14765, 'name': 'church'}, {'id': 14819, 'name': 'violence'}, {'id': 33505, 'name': 'gothic'}, {'id': 41380, 'name': 'crucifix'}, {'id': 41393, 'name': 'new england'}, {'id': 155435, 'name': 'insurance investigator'}, {'id': 166701, 'name': 'ghost town'}, {'id': 188994, 'name': 'publisher'}, {'id': 235266, 'name': 'horror novel'}];In the Mouth of Madness;tt0113409;18
306;[{'id': 703, 'name': 'detective'}, {'id': 1568, 'name': 'undercover'}, {'id': 3016, 'name': 'security camera'}, {'id': 4230, 'name': 'carousel '}, {'id': 5340, 'name': 'investigation'}, {'id': 6110, 'name': 'weapon'}, {'id': 9663, 'name': 'sequel'}, {'id': 10084, 'name': 'rescue'}, {'id': 10889, 'name': 'counterfeit'}, {'id': 10950, 'name': 'shootout'}, {'id': 11719, 'name': 'dirty cop'}, {'id': 12371, 'name': 'gunfight'}, {'id': 12670, 'name': 'los angeles'}, {'id': 14601, 'name': 'explosion'}, {'id': 14819, 'name': 'violence'}, {'id': 14967, 'name': 'foot chase'}, {'id': 15124, 'name': 'framed'}, {'id': 15483, 'name': 'car chase'}, {'id': 41249, 'name': 'secret service'}, {'id': 155582, 'name': 'amusement park'}, {'id': 156768, 'name': 'roller coaster'}, {'id': 163047, 'name': 'beverly hills'}, {'id': 167541, 'name': 'buddy comedy'}];Beverly Hills Cop III;tt0109254;23
178;[{'id': 949, 'name': 'terrorist'}, {'id': 1680, 'name': 'boston'}, {'id': 2407, 'name': 'fireworks'}, {'id': 3537, 'name': 'orchestra'}, {'id': 5879, 'name': 'anarchist'}, {'id': 6029, 'name': 'concert'}, {'id': 6104, 'name': 'computer'}, {'id': 9748, 'name': 'revenge'}, {'id': 11018, 'name': 'irish'}, {'id': 13027, 'name': 'wedding'}, {'id': 14601, 'name': 'explosion'}, {'id': 14819, 'name': 'violence'}, {'id': 33406, 'name': 'roulette wheel'}, {'id': 155530, 'name': 'capsized ship'}, {'id': 157198, 'name': 'belfast'}, {'id': 157251, 'name': 'bomb planting'}, {'id': 179966, 'name': 'headphones'}, {'id': 187844, 'name': 'flashback'}, {'id': 206544, 'name': 'bomb attack'}, {'id': 222423, 'name': 'blast'}, {'id': 226463, 'name': 'human bomb'}];Blown Away;tt0109303;21
1607;[{'id': 395, 'name': 'gambling'}, {'id': 494, 'name': 'father son relationship'}, {'id': 577, 'name': 'black people'}, {'id': 700, 'name': 'italo-american'}, {'id': 924, 'name': 'italian'}, {'id': 1797, 'name': 'loyalty'}, {'id': 3149, 'name': 'gangster boss'}, {'id': 3739, 'name': 'funeral'}, {'id': 5343, 'name': 'molotow cocktail'}, {'id': 5606, 'name': 'gang leader'}, {'id': 5609, 'name': 'nostalgia'}, {'id': 5611, 'name': 'game of dice'}, {'id': 5612, 'name': 'bus driver'}, {'id': 12392, 'name': 'best friend'}, {'id': 14687, 'name': 'extreme violence'}, {'id': 15155, 'name': 'witness to murder'}, {'id': 160488, 'name': 'hoodlum'}, {'id': 160910, 'name': 'xenophobia'}, {'id': 170652, 'name': 'father figure'}];A Bronx Tale;tt0106489;19
117553;[{'id': 255, 'name': 'male nudity'}, {'id': 331, 'name': 'tattoo'}, {'id': 387, 'name': 'california'}, {'id': 494, 'name': 'father son relationship'}, {'id': 966, 'name': 'beach'}, {'id': 2135, 'name': 'radio'}, {'id': 2398, 'name': 'narration'}, {'id': 3202, 'name': 'con man'}, {'id': 5609, 'name': 'nostalgia'}, {'id': 8098, 'name': 'calendar'}, {'id': 8233, 'name': 'cops'}, {'id': 8508, 'name': 'party'}, {'id': 8627, 'name': 'stolen money'}, {'id': 10303, 'name': 'domestic abuse'}, {'id': 10333, 'name': 'stalking'}, {'id': 10683, 'name': 'coming of age'}, {'id': 10738, 'name': 'diner'}, {'id': 10776, 'name': 'marijuana'}, {'id': 12396, 'name': 'hollywood'}, {'id': 13088, 'name': 'summer'}, {'id': 162262, 'name': 'movie star'}, {'id': 162842, 'name': 'stolen cars'}, {'id': 168115, 'name': 'practical joke'}, {'id': 196734, 'name': 'military enrollment'}, {'id': 196742, 'name': 'small time thugs'}, {'id': 196744, 'name': 'movie clips'}, {'id': 196748, 'name': 'live life to the fullest'}, {'id': 196751, 'name': 'fictionalized biography'}];Calendar Girl;tt0106505;28
2124;[{'id': 236, 'name': 'suicide'}, {'id': 387, 'name': 'california'}, {'id': 572, 'name': 'sex'}, {'id': 1308, 'name': 'secret identity'}, {'id': 1664, 'name': 'eroticism'}, {'id': 2340, 'name': 'paranoia'}, {'id': 2483, 'name': 'nudity'}, {'id': 2655, 'name': 'group therapy'}, {'id': 2726, 'name': 'therapist'}, {'id': 9872, 'name': 'grief'}, {'id': 11036, 'name': 'obsessive compulsive disorder'}, {'id': 14819, 'name': 'violence'}, {'id': 15106, 'name': 'psychiatrist'}, {'id': 15483, 'name': 'car chase'}, {'id': 18118, 'name': 'disguise'}, {'id': 41329, 'name': 'mental illness'}, {'id': 155812, 'name': 'color blindness'}, {'id': 178649, 'name': 'voyeurism'}];Color of Night;tt0109456;18
9739;[{'id': 720, 'name': 'helicopter'}, {'id': 779, 'name': 'martial arts'}, {'id': 853, 'name': 'crime fighter'}, {'id': 2421, 'name': 'social control'}, {'id': 2598, 'name': 'museum'}, {'id': 2964, 'name': 'future'}, {'id': 3385, 'name': 'cryogenics'}, {'id': 3469, 'name': 'utopia'}, {'id': 4565, 'name': 'dystopia'}, {'id': 5572, 'name': 'fistfight'}, {'id': 6149, 'name': 'police'}, {'id': 6259, 'name': 'psychopath'}, {'id': 10085, 'name': 'betrayal'}, {'id': 10950, 'name': 'shootout'}, {'id': 12190, 'name': 'cyberpunk'}, {'id': 14601, 'name': 'explosion'}, {'id': 14819, 'name': 'violence'}, {'id': 14967, 'name': 'foot chase'}, {'id': 15483, 'name': 'car chase'}, {'id': 33808, 'name': 'warden'}, {'id': 156786, 'name': 'prison escape'}, {'id': 162801, 'name': 'subterranean'}, {'id': 179428, 'name': 'censorship'}, {'id': 226776, 'name': 'culture shock'}, {'id': 226777, 'name': 'knitting'}];Demolition Man;tt0106697;25
5503;[{'id': 520, 'name': 'chicago'}, {'id': 797, 'name': 'showdown'}, {'id': 1568, 'name': 'undercover'}, {'id': 3262, 'name': 'surgeon'}, {'id': 3437, 'name': 'death sentence'}, {'id': 3440, 'name': 'doomed man'}, {'id': 3442, 'name': 'lethal injection'}, {'id': 3713, 'name': 'chase'}, {'id': 9714, 'name': 'remake'}, {'id': 10085, 'name': 'betrayal'}, {'id': 10562, 'name': 'on the run'}, {'id': 10663, 'name': 'train crash'}, {'id': 10685, 'name': 'escape'}, {'id': 10718, 'name': 'fugitive'}, {'id': 10988, 'name': 'based on tv series'}, {'id': 11207, 'name': 'u.s. marshal'}, {'id': 13005, 'name': 'doctor'}, {'id': 14601, 'name': 'explosion'}, {'id': 14903, 'name': 'home invasion'}, {'id': 18118, 'name': 'disguise'}, {'id': 173976, 'name': 'one armed man'}, {'id': 180172, 'name': 'framed for murder'}, {'id': 187844, 'name': 'flashback'}, {'id': 226376, 'name': 'corrupt cop'}, {'id': 226499, 'name': 'manhunt'}, {'id': 227824, 'name': 'bus accident'}, {'id': 227825, 'name': 'storm drain'}];The Fugitive;tt0106977;27
11934;[{'id': 236, 'name': 'suicide'}, {'id': 242, 'name': 'new york'}, {'id': 417, 'name': 'corruption'}, {'id': 736, 'name': 'journalist'}, {'id': 1436, 'name': 'inventor'}, {'id': 1568, 'name': 'undercover'}, {'id': 4290, 'name': 'toy'}, {'id': 4812, 'name': 'plan'}, {'id': 5306, 'name': 'boss'}, {'id': 5340, 'name': 'investigation'}, {'id': 6129, 'name': 'company'}, {'id': 6133, 'name': 'industry'}, {'id': 8508, 'name': 'party'}, {'id': 10594, 'name': 'money'}, {'id': 203525, 'name': 'board'}, {'id': 203528, 'name': 'stocks'}];The Hudsucker Proxy;tt0110074;16
507;[{'id': 90, 'name': 'paris'}, {'id': 549, 'name': 'prostitute'}, {'id': 642, 'name': 'robbery'}, {'id': 726, 'name': 'drug abuse'}, {'id': 740, 'name': 'aids'}, {'id': 974, 'name': 'bank'}, {'id': 1416, 'name': 'jazz'}, {'id': 1562, 'name': 'hostage'}, {'id': 1759, 'name': 'night life'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 1953, 'name': 'vault'}, {'id': 2375, 'name': 'junkie'}, {'id': 2492, 'name': 'bank robber'}, {'id': 2671, 'name': 'heroin'}, {'id': 6054, 'name': 'friendship'}, {'id': 9826, 'name': 'murder'}, {'id': 10183, 'name': 'independent film'}, {'id': 13132, 'name': 'pistol'}, {'id': 14819, 'name': 'violence'}, {'id': 14964, 'name': 'drug'}, {'id': 15363, 'name': 'bank robbery'}, {'id': 33625, 'name': 'illegal prostitution'}, {'id': 160488, 'name': 'hoodlum'}];Killing Zoe;tt0110265;23
2320;[{'id': 258, 'name': 'bomb'}, {'id': 1336, 'name': 'ransom'}, {'id': 1562, 'name': 'hostage'}, {'id': 3800, 'name': 'airplane'}, {'id': 4245, 'name': 'hijacking'}, {'id': 4460, 'name': 'terror cell'}, {'id': 5422, 'name': 'special unit'}, {'id': 9758, 'name': 'deception'}, {'id': 10084, 'name': 'rescue'}, {'id': 10185, 'name': 'covert operation'}, {'id': 10617, 'name': 'disaster'}, {'id': 10950, 'name': 'shootout'}, {'id': 13015, 'name': 'terrorism'}, {'id': 14601, 'name': 'explosion'}, {'id': 14819, 'name': 'violence'}, {'id': 18420, 'name': 'surveillance'}, {'id': 161998, 'name': 'night vision goggles'}, {'id': 185266, 'name': 'flight attendant'}, {'id': 185692, 'name': 'intelligence agent'}, {'id': 187844, 'name': 'flashback'}, {'id': 188955, 'name': 'hand to hand combat'}, {'id': 220935, 'name': 'nerve gas'}];Executive Decision;tt0116253;22
713;[{'id': 128, 'name': 'love triangle'}, {'id': 388, 'name': 'scotland'}, {'id': 456, 'name': 'mother'}, {'id': 596, 'name': 'adultery'}, {'id': 738, 'name': 'sexuality'}, {'id': 931, 'name': 'jealousy'}, {'id': 1463, 'name': 'culture clash'}, {'id': 1533, 'name': 'isolation'}, {'id': 1664, 'name': 'eroticism'}, {'id': 1942, 'name': 'strangeness'}, {'id': 2060, 'name': 'penalty'}, {'id': 2320, 'name': 'violent husband'}, {'id': 2658, 'name': 'new zealand'}, {'id': 2659, 'name': 'maori'}, {'id': 2692, 'name': 'arranged marriage'}, {'id': 3590, 'name': 'piano lessons'}, {'id': 3591, 'name': 'settler'}, {'id': 3593, 'name': 'wilderness'}, {'id': 3595, 'name': 'deceived husband'}, {'id': 6038, 'name': 'marriage'}, {'id': 7879, 'name': 'secret love'}, {'id': 187056, 'name': 'woman director'}];The Piano;tt0107822;22
10872;[{'id': 65, 'name': 'holiday'}, {'id': 642, 'name': 'robbery'}, {'id': 1437, 'name': 'burglar'}, {'id': 1441, 'name': 'christmas party'}, {'id': 1562, 'name': 'hostage'}, {'id': 1936, 'name': 'blackmail'}, {'id': 1991, 'name': 'santa claus'}, {'id': 2374, 'name': 'bad mother-in-law'}, {'id': 2797, 'name': 'mother-in-law'}, {'id': 5362, 'name': 'liberation of hostage'}, {'id': 6149, 'name': 'police'}, {'id': 9727, 'name': 'thief'}, {'id': 10041, 'name': 'dysfunctional family'}, {'id': 10123, 'name': 'dark comedy'}, {'id': 10958, 'name': 'man hunt'}, {'id': 12997, 'name': 'dinner'}, {'id': 33457, 'name': 'alcoholic'}, {'id': 33965, 'name': 'christmas eve'}, {'id': 157499, 'name': 'mother son relationship'}, {'id': 207317, 'name': 'christmas'}, {'id': 215334, 'name': 'marriage counseling'}];The Ref;tt0110955;21
7007;[{'id': 233, 'name': 'japan'}, {'id': 279, 'name': 'usa'}, {'id': 417, 'name': 'corruption'}, {'id': 703, 'name': 'detective'}, {'id': 736, 'name': 'journalist'}, {'id': 818, 'name': 'based on novel'}, {'id': 907, 'name': 'japanese'}, {'id': 1946, 'name': 'restaurant'}, {'id': 2564, 'name': 'wheelchair'}, {'id': 4530, 'name': 'parking garage'}, {'id': 6129, 'name': 'company'}, {'id': 6149, 'name': 'police'}, {'id': 8508, 'name': 'party'}, {'id': 9826, 'name': 'murder'}, {'id': 12570, 'name': 'whodunit'}, {'id': 18100, 'name': 'seppuku'}, {'id': 167618, 'name': 'bulletproof vest'}];Rising Sun;tt0107969;17
11236;[{'id': 818, 'name': 'based on novel'}, {'id': 964, 'name': 'servant'}, {'id': 1328, 'name': 'secret'}, {'id': 2105, 'name': 'garden'}, {'id': 6464, 'name': 'uncle'}, {'id': 9180, 'name': 'yorkshire'}, {'id': 10183, 'name': 'independent film'}, {'id': 12663, 'name': 'little girl'}, {'id': 13014, 'name': 'orphan'}, {'id': 14636, 'name': 'india'}, {'id': 14659, 'name': 'girl'}, {'id': 170344, 'name': 'imagination'}, {'id': 187056, 'name': 'woman director'}, {'id': 193263, 'name': 'old mansion'}, {'id': 196727, 'name': 'fantasy life'}, {'id': 210200, 'name': 'english garden'}];The Secret Garden;tt0108071;16
858;"[{'id': 494, 'name': 'father son relationship'}, {'id': 725, 'name': 'lovesickness'}, {'id': 736, 'name': 'journalist'}, {'id': 936, 'name': 'loss of mother'}, {'id': 1014, 'name': 'loss of lover'}, {'id': 1224, 'name': 'radio station'}, {'id': 1441, 'name': 'christmas party'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 2135, 'name': 'radio'}, {'id': 2350, 'name': 'seattle'}, {'id': 2672, 'name': 'baltimore'}, {'id': 2687, 'name': 'fiancé'}, {'id': 3740, 'name': 'radio presenter'}, {'id': 3800, 'name': 'airplane'}, {'id': 4305, 'name': 'radio transmission'}, {'id': 4306, 'name': 'observation deck'}, {'id': 6054, 'name': 'friendship'}, {'id': 6059, 'name': 'unsociability'}, {'id': 187056, 'name': 'woman director'}]";Sleepless in Seattle;tt0108160;19
867;[{'id': 242, 'name': 'new york'}, {'id': 572, 'name': 'sex'}, {'id': 818, 'name': 'based on novel'}, {'id': 1664, 'name': 'eroticism'}, {'id': 3979, 'name': 'hidden camera'}, {'id': 5824, 'name': 'video surveillance'}, {'id': 6259, 'name': 'psychopath'}, {'id': 9826, 'name': 'murder'}, {'id': 10226, 'name': 'neighbor'}, {'id': 10333, 'name': 'stalking'}, {'id': 11318, 'name': 'landlord'}, {'id': 11322, 'name': 'female protagonist'}, {'id': 11494, 'name': 'drug use'}, {'id': 15128, 'name': 'sex talk'}, {'id': 33347, 'name': 'apartment building'}, {'id': 182422, 'name': 'landlord tenant relationship'}, {'id': 184312, 'name': 'mind game'}, {'id': 207767, 'name': 'erotic thriller'}];Sliver;tt0108162;18
